Name,Year,Genre
Gem Quest: 4 Elements,2011.0,Puzzle
Funky Barn,2012.0,Simulation
J-League Winning Eleven 9: Asia Championship,2005.0,Sports
Sabrina The Teenage Witch: Potion Commotion,2002.0,Action
Pac-Man Pinball Advance,2005.0,Misc
Pocket Pets,2007.0,Simulation
Yu Yu Hakusho: Tournament Tactics,2004.0,Strategy
Home Run King,2002.0,Sports
To Heart 2: Dungeon Travelers,2011.0,Adventure
Lost in Blue,2005.0,Adventure
Criminal Girls: Invite Only,2013.0,Role-Playing
Truth or Lies,2010.0,Misc
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,1995.0,Misc
Kousoku Card Battle: Card Hero,2007.0,Strategy
AirForce Delta Strike,2004.0,Simulation
Dora's Big Birthday Adventure,2010.0,Misc
Tokimeki Memorial: Girl's Side 2nd Season,2008.0,Adventure
Disney's Peter Pan: Return to Never Land,2002.0,Platform
Capcom vs. SNK 2 EO,2002.0,Fighting
Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,2015.0,Action
Spyborgs,2009.0,Action
American Girl: Julie Finds a Way,2007.0,Adventure
Contra Advance: The Alien Wars EX,2002.0,Shooter
The History Channel: Battle for the Pacific,2007.0,Shooter
18 Wheels of Steel: Extreme Trucker 2,2011.0,Racing
Army Men: RTS,2002.0,Strategy
Mobile Suit Gundam: MS Sensen 0079,2007.0,Simulation
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,2011.0,Adventure
Guitar Rock Tour,2007.0,Misc
XXX,2002.0,Action
Machinarium,2009.0,Adventure
Maximum Force,1997.0,Shooter
NCIS 3D,2011.0,Adventure
Worms Forts: Under Siege,2004.0,Strategy
Alvin and the Chipmunks: Chipwrecked,2011.0,Misc
Totally Spies! Totally Party,2008.0,Misc
Smash Court Tennis 3,2007.0,Sports
Naruto Shippuden: Naruto vs. Sasuke,2008.0,Action
DualPenSports,2011.0,Sports
Astro Boy: The Video Game,2009.0,Action
HOP,2011.0,Platform
Brave Story: New Traveler (US sales),2006.0,Role-Playing
Tales of Phantasia (PS1 & PSP Versions),2006.0,Role-Playing
Kouchuu Ouja Mushi King: Super Collection,2007.0,Action
Odama,2006.0,Misc
FlatOut: Ultimate Carnage,2007.0,Racing
Mobile Light Force 2,2002.0,Shooter
Naval Ops: Warship Gunner,2003.0,Simulation
Soma Bringer,2008.0,Role-Playing
"Sesame Street: Ready, Set, Grover!",2011.0,Misc
Shin Sangoku Musou 6 Special,2011.0,Action
Go! Sudoku (JP sales),2005.0,Puzzle
EA Replay,2006.0,Action
Paws & Claws Pet Vet: Australian Adventures,2009.0,Simulation
Bionicle Heroes,2006.0,Shooter
Trauma Center: Under the Knife 2,2008.0,Simulation
The Croods: Prehistoric Party!,2013.0,Misc
The King of Fighters 2000/2001,2003.0,Fighting
Lunacy,1996.0,Adventure
Batman & Robin,1998.0,Action
Snowboard Kids 2,1999.0,Sports
Tonic Trouble,1999.0,Platform
Nuclear Strike 64,1999.0,Simulation
Chameleon Twist,1997.0,Platform
Top Gear Rally 2,1999.0,Racing
Chopper Attack,1997.0,Action
Fighting Force 64,1999.0,Action
BlazBlue: Calamity Trigger Portable,2010.0,Fighting
Street Fighter Collection,1996.0,Fighting
Ninja Assault,2002.0,Shooter
GunGriffon Blaze,2000.0,Simulation
Higurashi no Naku Koro ni Matsuri,2007.0,Adventure
Frontier Gate,2011.0,Role-Playing
Top Angler: Real Bass Fishing,2002.0,Sports
Gabrielle's Ghostly Groove 3D,2011.0,Adventure
Michael Phelps: Push the Limit,2011.0,Sports
Breakout,1999.0,Puzzle
Frogger: Helmet Chaos,2005.0,Platform
AKB48+Me,2012.0,Action
Touch Detective 2 1/2,2007.0,Adventure
Alias,2004.0,Action
Sakura Taisen Hanagumi Tsuushin,1997.0,Misc
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,2004.0,Adventure
Tornado Outbreak,2009.0,Action
Outlaw Golf: Nine Holes of Christmas,2002.0,Sports
NHL Rivals 2004,2003.0,Sports
Tyco RC: Assault with a Battery,1999.0,Racing
Felony 11-79,1997.0,Racing
Classic Road,1993.0,Sports
Bust-A-Move DS,2005.0,Puzzle
Death Jr.: Root of Evil,2008.0,Platform
Panzer Dragoon Saga,1997.0,Role-Playing
Mushroom Men: Rise of the Fungi,2008.0,Action
Shining Ark,2013.0,Role-Playing
Transformers: Beast Wars Transmetals,2000.0,Fighting
GiFTPiA,,Role-Playing
Animal Planet: Vet Life,2009.0,Simulation
My Little Sister Can't Be This Cute Portable,2012.0,Action
Silly Bandz: Play The Craze,2010.0,Puzzle
Constantine,2005.0,Action
Dynasty Tactics 2,2003.0,Strategy
Real World Golf,2005.0,Sports
Winter Heat,1996.0,Sports
JU-ON: The Grudge,2009.0,Action
Deca Sports DS,2009.0,Sports
ATV: Quad Frenzy,2005.0,Racing
The Godfather: Mob Wars,2006.0,Action
Lady Sia,2001.0,Platform
Rocky Balboa,2007.0,Sports
PriPara Mezase! Idol Grand Prix No.1!,2015.0,Misc
National Geographic Challenge!,2011.0,Misc
Robotech: Invasion,2004.0,Shooter
Hole in the Wall: Deluxe Edition,2011.0,Misc
Irozuki Tingle no Koi no Balloon Trip,2009.0,Adventure
Master of the Monster Lair,2007.0,Role-Playing
Final Fantasy I & II,1994.0,Role-Playing
Langrisser IV,1997.0,Strategy
FoxKids.com Micro Maniacs Racing,2000.0,Racing
Cats & Dogs: The Revenge of Kitty Galore,2010.0,Action
Hexen: Beyond Heretic,1997.0,Shooter
Arcade Party Pak,1999.0,Misc
Kotoba no Puzzle: Mojipittan Daijiten,2004.0,Puzzle
Yamaha Supercross,2009.0,Racing
Picross 3D 2,2015.0,Puzzle
Hitman Trilogy,2007.0,Action
Dragon Quest & Final Fantasy in Itadaki Street Portable,2006.0,Misc
Tetris Evolution,2007.0,Puzzle
Patapon 2,2008.0,Misc
Attack of the Movies 3D,2010.0,Shooter
Railroad Tycoon II,1999.0,Strategy
Hysteria Hospital: Emergency Ward,2009.0,Action
The Cheetah Girls: Pop Star Sensations,2007.0,Misc
Kirarin * Revolution: Kira Kira Idol Audition,2006.0,Simulation
Ranma 1/2: Akanekodan Teki Hihou,1993.0,Role-Playing
Blades of Time,2012.0,Action
My Boyfriend,2008.0,Simulation
Scribblenauts Unmasked: A DC Comics Adventure,2013.0,Puzzle
Victory Zone,1995.0,Misc
Rengoku: The Tower of Purgatory,2005.0,Action
Goal Storm '97,1996.0,Sports
Dynasty Warriors Advance,2005.0,Action
Pachi-Slot Aruze Oukoku 3,2000.0,Misc
Tournament Pool,2009.0,Sports
Aqua Aqua,2000.0,Puzzle
Viewtiful Joe: Double Trouble!,2005.0,Action
Mega Man Zero 4,2005.0,Platform
Black Bass with Blue Marlin,1999.0,Sports
Mega Man Battle Network 5: Double Team DS (JP sales),2005.0,Role-Playing
Utawarerumono: Chiriyukusha e no Komoriuta,2006.0,Adventure
Hyper Formation Soccer,1995.0,Sports
Jupiter Strike,1994.0,Shooter
Sudokuro,2007.0,Puzzle
Saigo no Yakusoku no Monogatari,2011.0,Role-Playing
The Book of Unwritten Tales,2009.0,Adventure
Metal Gear Solid Integral,1999.0,Adventure
Naruto Shippuden 3D: The New Era,2011.0,Action
Disney's Chicken Little: Ace In Action,,Shooter
Big League Sports: Summer,2009.0,Sports
Jampack Volume 14 (RP-T),2006.0,Misc
Martian Gothic: Unification,2001.0,Adventure
Woody Woodpecker Racing,1999.0,Racing
Final Fantasy XII International Zodiac Job System,2007.0,Role-Playing
Barbie in The 12 Dancing Princesses,2007.0,Adventure
Carnage Heart,1995.0,Strategy
"Grand Theft Auto: Mission Pack #1, London 1969",1998.0,Adventure
Kamen Rider: Climax Heroes,2009.0,Fighting
Robotics;Notes,2012.0,Adventure
Disney Channel Collection Vol. 1,2004.0,Misc
Total Immersion Racing,2002.0,Racing
Virtual Hydlide,1995.0,Role-Playing
Tales of the World: Reve Unitia,2014.0,Role-Playing
The Bachelor: The Videogame,2010.0,Misc
Digimon Digital Card Battle,1999.0,Strategy
Toukiden 2,2016.0,Action
Kuroko's Basketball: Miracle Game,2012.0,Sports
Dreamer Series: Top Model,2009.0,Simulation
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,2006.0,Sports
Yuusha no Kuse ni Namaikida Or 3D,2010.0,Strategy
The First Templar,2011.0,Action
Petz Fashion: Dogz & Catz,2009.0,Simulation
Project: Horned Owl,1995.0,Shooter
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,2012.0,Action
Child of Light,2014.0,Role-Playing
SingStar Guitar,2010.0,Misc
Dragon Ball Z Super Gokuden: Kakusei-Hen,1995.0,Role-Playing
Help Wanted: 50 Wacky Jobs,2008.0,Simulation
Busou Shinki: Battle Masters Mk. 2,2011.0,Action
Fairy Tail: Portable Guild,2010.0,Fighting
Brunswick Circuit Pro Bowling 2,2000.0,Sports
D,1995.0,Adventure
Ennichi no Tatsujin,2006.0,Misc
Squinkies 2: Adventure Mall Surprize!,2011.0,Platform
Wizardry VI: Bane of the Cosmic Forge,1995.0,Role-Playing
Power Pocket Koushien,2005.0,Sports
Gravity Games Bike: Street Vert Dirt,2002.0,Sports
Contact,2006.0,Role-Playing
Princess Debut,2008.0,Misc
My First Dollhouse,2010.0,Misc
Family Party: 30 Great Games,2008.0,Misc
Derby Stallion P,2006.0,Sports
Kenka Bancho Bros: Tokyo Battle Royale,2012.0,Action
UFC: Tapout 2,2003.0,Fighting
Adventure Time: Finn & Jake Investigations,2015.0,Action
Kamen Rider: Battride War II,2014.0,Action
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,2007.0,Simulation
Imagine: Soccer Captain,2009.0,Sports
F1 Career Challenge,2003.0,Racing
Taiko no Tatsujin: V Version,2015.0,Action
Pariah,2005.0,Action
Cabela's Outdoor Adventures,2005.0,Sports
Agatha Christie: The ABC Murders,2009.0,Adventure
Metal Slug 3,2004.0,Shooter
Motocross Mania 3,2004.0,Racing
Fatal Frame 2: Wii Edition,2012.0,Action
Dancing on Ice,2010.0,Sports
Pro Yakyuu Famista DS 2009,2009.0,Sports
Banjo-Pilot,2005.0,Racing
Gallop Racer 2006,2005.0,Sports
Army Corps of Hell,2011.0,Action
Frogger: Ancient Shadow,2005.0,Platform
Digimon Story: Lost Evolution,2010.0,Role-Playing
Exit DS,2008.0,Puzzle
Ski-Doo Snowmobile Challenge,2009.0,Racing
Universe at War: Earth Assault,2008.0,Action
The Whispered World,2009.0,Adventure
Learn Chess,2009.0,Misc
Escape From Monkey Island,2001.0,Adventure
Mickey's Speedway USA (weekly JP sales),2000.0,Racing
Who Wants to Be a Millionaire: 3rd Edition,2010.0,Misc
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,2006.0,Adventure
Miami Law,2009.0,Adventure
Macross 30: Ginga o Tsunagu Utagoe,2013.0,Shooter
Kidou Senshi Gundam UC,2012.0,Action
Yu-Gi-Oh! 5D's Wheelie Breakers,2009.0,Racing
Gretzky NHL,2005.0,Sports
Corvette Evolution GT,2008.0,Racing
May's Mystery: Forbidden Memories,2011.0,Puzzle
PictoImage,2007.0,Puzzle
Ridge Racer 2,2006.0,Racing
Igor: The Game,2008.0,Adventure
Dropship: United Peace Force,2002.0,Simulation
Rome: Total War,2004.0,Strategy
Lucha Libre AAA: Heroes del Ring,2010.0,Fighting
G1 Jockey 3,2002.0,Sports
Atsumare! Power Pro Kun no DS Koushien,,Sports
Revolution X,1995.0,Shooter
Riviera: The Promised Land,2004.0,Role-Playing
Risen 3: Titan Lords,2014.0,Role-Playing
Bujingai: The Forsaken City,2003.0,Fighting
Doko Demo Issho,2004.0,Misc
The Story of Noah's Ark,2010.0,Action
Brooktown High: Senior Year,2007.0,Simulation
Death By Degrees,2005.0,Action
Vandal Hearts II,1999.0,Strategy
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,1995.0,Fighting
Samurai Warriors Chronicles 2nd,2012.0,Action
Medal of Honor: Vanguard,2007.0,Shooter
Toaru Majutsu no Index,2011.0,Adventure
Dora's Cooking Club,2010.0,Misc
ESA Game Pack,2010.0,Misc
America's Next Top Model,2008.0,Action
Uta no Prince-Sama: Music,2011.0,Misc
UNO / Skip-Bo / UNO Freefall,2006.0,Misc
Culdcept DS,2008.0,Strategy
The King of Fighters: Dream Match 1999,1999.0,Fighting
Weiss Schwarz Portable,2011.0,Strategy
Kirarin * Revolution: Mezase! Idol Queen,2007.0,Simulation
Dungeons & Dragons Tactics,2007.0,Strategy
Dora & Kai-Lan's Pet Shelter,2011.0,Strategy
DJ Max Fever,2009.0,Misc
Math Blaster in the Prime Adventure,2009.0,Misc
Football Director DS,2008.0,Sports
Shellshock,1995.0,Action
Blue Stinger,1999.0,Adventure
Yggdra Union: We'll Never Fight Alone,2008.0,Role-Playing
The Destiny of Zorro,2009.0,Action
Hot Wheels Ultimate Racing,2007.0,Action
Inazuma Eleven GO Strikers 2013,2012.0,Role-Playing
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,2007.0,Misc
Urban Chaos,1999.0,Action
Creeper World 3: Arc Eternal,2009.0,Strategy
Monkey Mischief! Party Time,2008.0,Misc
Draglade,2007.0,Fighting
DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,2007.0,Misc
Water Sports,2009.0,Action
Freaky Flyers,2003.0,Racing
Baten Kaitos Origins,2006.0,Role-Playing
E·O·E: Eve of Extinction,2002.0,Fighting
Penguin no Mondai: The World,2010.0,Adventure
My Healthy Cooking Coach,,Simulation
Yaiba: Ninja Gaiden Z,2014.0,Action
Hakuouki Portable,2009.0,Adventure
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,2009.0,Role-Playing
KORG DS-10 Synthesizer Plus,2009.0,Misc
World Snooker Championship 2007,2007.0,Sports
RLH: Run Like Hell,2002.0,Shooter
Digimon Adventure,2013.0,Role-Playing
Monster Rancher EVO,2005.0,Role-Playing
Project Hacker: Kakusei,2006.0,Action
Pajama Sam: Don't Fear The Dark,2008.0,Adventure
Wasteland 2,2015.0,Role-Playing
Olympic Summer Games: Atlanta 1996,1996.0,Sports
Little League World Series Baseball 2008,2008.0,Sports
Tatsunoko vs. Capcom: Cross Generation of Heroes,2008.0,Fighting
Darius Gaiden,1995.0,Shooter
All Kamen Rider: Rider Generation 2,2012.0,Action
Beach Spikers: Virtua Beach Volleyball,2002.0,Sports
Total War: WARHAMMER,2016.0,Strategy
Tom Clancy's Ghost Recon: Predator,2010.0,Shooter
You Don't Know Jack: Mock 2,2000.0,Misc
Blue Dragon: Awakened Shadow,2009.0,Role-Playing
3D Tank Warfare Simulator Panzer Front,1999.0,Simulation
NASCAR The Game: Inside Line,2012.0,Racing
Sudoku Mania,2006.0,Puzzle
Rolling Stone: Drum King,2009.0,Misc
Jade Cocoon 2,2001.0,Role-Playing
Lord of Apocalypse,2011.0,Role-Playing
Bejeweled Twist,2010.0,Puzzle
Kabushiki Baibai Trainer: Kabutore!,2006.0,Simulation
Sword & Sorcery,1996.0,Role-Playing
Bullet Witch,2006.0,Shooter
USA Today Puzzle Craze,2009.0,Puzzle
Machi-Ing Maker 3 x Tousouchuu,2010.0,Simulation
SNK vs. Capcom: SVC Chaos,2004.0,Fighting
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005.0,Platform
Choujikuu Yousai Macross: Ai Oboete Imasu ka,1997.0,Shooter
Vanishing Point,2001.0,Racing
Dragonseeds,1998.0,Action
Opoona,2007.0,Role-Playing
Nodame Cantabile,2007.0,Misc
Alien Hominid,2004.0,Shooter
L'Aigle de Guerre,2001.0,Strategy
Aidyn Chronicles: The First Mage,2001.0,Role-Playing
Aquapazza: Aquaplus Dream Match,2012.0,Fighting
Virtual Pool 64,1998.0,Sports
Indy Racing 2000,2000.0,Racing
Flying Dragon,1997.0,Fighting
International Superstar Soccer 64 (weekly JP sales),1997.0,Sports
Lode Runner 3-D,1998.0,Action
The History Channel: Civil War - Secret Missions,2008.0,Shooter
GT64 Championship Edition,1998.0,Racing
Milo's Astro Lanes,1998.0,Sports
Gekido,1999.0,Fighting
Fifi and the Flowertots,2009.0,Misc
Disney's The Jungle Book,2002.0,Platform
King of Clubs: Mini Golf,2008.0,Sports
Cate West: The Vanishing Files,2008.0,Adventure
Army Men World War: Team Assault,2001.0,Action
NBA Ballers: Rebound,2006.0,Sports
King's Field: The Ancient City,2001.0,Role-Playing
LEGO Rock Raiders,1999.0,Strategy
Silent Scope Complete,2004.0,Shooter
Digimon All-Star Rumble,2014.0,Fighting
Ghost in the Shell,1997.0,Simulation
Atelier Sophie: The Alchemist of the Mysterious Book,2015.0,Role-Playing
Tom Clancy's Classic Trilogy,2004.0,Shooter
Harvest Moon DS Cute (jp sales),2005.0,Simulation
Bleach: Dark Souls (JP sales),2007.0,Fighting
Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,2007.0,Misc
Sneakers,2002.0,Puzzle
Crime Crackers,1994.0,Role-Playing
Earth Defense Force 2025.1: The Shadow of New Despair,2015.0,Action
Micro Machines V3,1997.0,Racing
"Sakura Wars 2: Kimi, Shinitamou koto Nakare",2000.0,Adventure
NatGeo Challenge! Wild Life,2010.0,Misc
Idol Janshi Suchie-Pai Remix,1995.0,Misc
Exhibition Volume 03,2003.0,Misc
Zero4 Champ RR-Z,1995.0,Racing
Initial D: Street Stage,2006.0,Racing
Tales of Innocence R,2012.0,Role-Playing
Generator Rex: Agent of Providence,2011.0,Action
Petz Hamsterz Superstarz,2009.0,Simulation
Age of Empires II: The Age of Kings,1999.0,Strategy
"Warhammer 40,000: Dawn of War II - Chaos Rising",2010.0,Strategy
Code Lyoko: Quest for Infinity,2007.0,Action
Fate/hollow ataraxia,2014.0,Adventure
Lucky * Star: Ryouou Gakuen Outousai,2008.0,Adventure
Murder in Venice,2011.0,Adventure
Nancy Drew: The Model Mysteries,2010.0,Puzzle
Naruto Shippuden: Gekito Ninja Taisen! EX,2007.0,Fighting
Universal Studios Theme Parks Adventure,2001.0,Misc
Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,2009.0,Misc
Little League World Series Baseball 2010,2010.0,Sports
Piglet's Big Game,2003.0,Platform
Real Bout Garou Densetsu,1996.0,Fighting
Project FIFA World Cup,2002.0,Sports
System Flaw,2009.0,Shooter
Burnout Paradise: The Ultimate Box,2009.0,Racing
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,2004.0,Adventure
Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,2008.0,Adventure
Star Trek: Shattered Universe,2004.0,Simulation
The Land Before Time: Great Valley Racing Adventure,2001.0,Racing
Ultra Street Fighter IV,2015.0,Fighting
Cubic Ninja,2011.0,Platform
Championship Pony,2008.0,Simulation
Harvest Moon: Frantic Farming,2009.0,Puzzle
Power Stone Collection,2006.0,Action
Blast Chamber,1996.0,Shooter
Mana Khemia: Student Alliance,2008.0,Role-Playing
Retro Game Challenge (US sales),2007.0,Action
EyeToy: Operation Spy,2005.0,Action
MotoGP 07,2007.0,Racing
Touch Detective,2006.0,Adventure
Option Tuning Car Battle,1998.0,Racing
Derby Jockey 2,1995.0,Sports
Famicom Mini: Mappy,2004.0,Platform
Descent Maximum,1997.0,Shooter
"Blast Works: Build, Trade, Destroy",2008.0,Shooter
Shining Force EXA,2007.0,Role-Playing
Virtual Pro Wrestling,1996.0,Fighting
Shadow Tower,1998.0,Role-Playing
Luminous Arc 2 (JP sales),,Role-Playing
Dragon Ball: Evolution,2009.0,Fighting
Red Bull BC One,2008.0,Misc
Heatseeker,2007.0,Action
Watchmen: The End is Nigh Part 1 & 2,2009.0,Action
Guilty Gear Isuka,2004.0,Fighting
Shadow Master,1997.0,Adventure
Global Touring Challenge: Africa,2001.0,Racing
Tokimeki Memorial: Taisen Pazurudama,1996.0,Puzzle
InuYasha: Secret of the Divine Jewel,2007.0,Role-Playing
MotoGP 2,2003.0,Racing
Pro Yakyuu Famista DS,2007.0,Sports
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,2002.0,Fighting
BIT.TRIP COMPLETE,2011.0,Misc
EyeCreate,2007.0,Misc
Touch Mechanic,2008.0,Simulation
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,2012.0,Adventure
Ar tonelico: Melody of Elemia,2006.0,Role-Playing
Man vs. Wild,2011.0,Action
Sol Trigger,2012.0,Role-Playing
Castlevania Double Pack,2006.0,Platform
Ballistic: Ecks vs. Sever,2002.0,Shooter
Steel Battalion,2002.0,Simulation
Glory Days 2,2007.0,Strategy
Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,2009.0,Action
thinkSMART,2010.0,Misc
Digimon Story: Super Xros Wars Blue/Red,2011.0,Role-Playing
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2010.0,Sports
Mind Quiz,2006.0,Action
Populous DS,2008.0,Strategy
Who Wants to Be A Millionaire?,2011.0,Misc
Cartoon Network: Punch Time Explosion,2011.0,Fighting
Imagine: Reporter,2010.0,Simulation
Disney Planes Fire & Rescue,2014.0,Action
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,2009.0,Simulation
Natural Doctrine,2014.0,Role-Playing
SNK vs. Capcom Card Fighters DS,2006.0,Strategy
Mystery Stories: Curse of the Ancient Spirits,2011.0,Adventure
ReCore,2016.0,Action
NASCAR,2006.0,Racing
Shox,2002.0,Racing
Unou no Tatsujin: Soukai! Machigai Museum 2,2007.0,Misc
Neo Atlas,1998.0,Strategy
Disney's Aladdin in Nasira's Revenge,2000.0,Action
Kiniro no Corda 3,2010.0,Adventure
Taiko no Tatsujin: Don Don! Mystery Adventure,2016.0,Action
Winning Post 6,2003.0,Sports
Egg Monster Hero,,Role-Playing
Rock Band Country Track Pack 2,2011.0,Misc
Darkest of Days,2009.0,Shooter
Whacked!,2002.0,Misc
Angry Birds: Rio,2011.0,Puzzle
Dungeons,2011.0,Strategy
SingStar Apres-Ski Party 2,2010.0,Misc
Raven Squad: Operation Hidden Dagger,2009.0,Shooter
Medieval II: Total War,2006.0,Strategy
Metal Fight Beyblade,2009.0,Action
Speed Kings,2003.0,Racing
Monopoly Collection,2011.0,Misc
The King of Fighters XIV,2016.0,Fighting
Langrisser V: The End of Legend,1998.0,Strategy
PhotoKano,2012.0,Adventure
Ouchi Mainichi Tamagotchi,2012.0,Action
Fresh PreCure! Asobi Collection,2009.0,Action
Populous: The Beginning,1998.0,Strategy
Rygar: The Battle of Argus,2008.0,Action
Chess,2001.0,Strategy
Rosco McQueen: Firefighter Extreme,1997.0,Action
Terranigma,1995.0,Role-Playing
PAC-MAN and the Ghostly Adventures,2013.0,Platform
The Voice,2014.0,Action
Forever Kingdom,2001.0,Role-Playing
Blitz: Overtime,2006.0,Sports
Altered Beast: Guardian of the Realms,2002.0,Action
Field & Stream: Total Outdoorsman Challenge,2010.0,Sports
Wordmaster,2008.0,Strategy
Shining Tears,2004.0,Role-Playing
Scaler,2004.0,Platform
Gradius V,2004.0,Shooter
X-COM: UFO Defense,1995.0,Strategy
Raiden Fighters Aces,2008.0,Shooter
Scooby-Doo! Who's Watching Who?,2006.0,Adventure
World Cup '98 France: Road to Win,1998.0,Sports
Barbie and the Magic of Pegasus,2005.0,Action
SD Gundam G Generation DS,2005.0,Role-Playing
Bleach: Heat the Soul,2005.0,Fighting
Fishing Master World Tour,2009.0,Sports
World Stadium 5,2001.0,Sports
The Legend of Heroes: A Tear of Vermillion,2005.0,Role-Playing
Digimon World: Next Order,2016.0,Action
The Crew: Wild Run,2015.0,Action
ESPN NBA 2Night,2000.0,Sports
Uta no Prince-Sama: Debut,2012.0,Adventure
Galactic Taz Ball,2010.0,Platform
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,1995.0,Misc
Digimon Rumble Arena 2,2004.0,Fighting
Etrian Odyssey 2 Untold: Knight of Fafnir,2014.0,Role-Playing
"Prinny 2: Dawn of Operation Panties, Dood!",2010.0,Platform
Alien Monster Bowling League,2009.0,Sports
Shockwave Assault,1995.0,Simulation
echochrome,2008.0,Puzzle
Ribbit King,2003.0,Sports
