,Name,Year,Genre,Global_Sales
5177,JSRF: Jet Set Radio Future,2002.0,Action,0.21
5178,The Last Airbender,2010.0,Action,0.39
5179,StokEd,2009.0,Sports,0.21
5180,Rollcage,1999.0,Racing,0.21
5181,ESPN Winter X Games: Snowboarding 2002,2000.0,Sports,0.24
5182,Project: Snowblind,2005.0,Action,0.32
5183,Tony Hawk's Motion,2008.0,Sports,0.21
5184,Super Robot Taisen K,2009.0,Strategy,0.21
5185,Mortal Kombat: Special Forces,2000.0,Fighting,0.21
5186,Dragon Ball Z: Harukanaru Densetsu,2007.0,Role-Playing,0.21
5187,I Spy: Castle,2011.0,Puzzle,0.21
5188,Shin Megami Tensei: Persona 3 (jp sales),2006.0,Role-Playing,0.21
5189,Greg Hastings Paintball 2,2010.0,Shooter,0.38
5190,Evil Dead: Regeneration,2005.0,Action,0.29
5191,Marvel Super Hero Squad: Comic Combat,2011.0,Action,0.59
5192,X-Men: Children of the Atom,1995.0,Fighting,0.31
5193,Barbie Fashion Show: An Eye for Style,2008.0,Misc,0.21
5194,Tiger Woods PGA Tour,2005.0,Sports,0.36
5195,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,1998.0,Adventure,0.21
5196,NHL 2K3,2002.0,Sports,0.35
5197,Heisei Kyouiku linkai DS,2006.0,Misc,0.21
5198,SpongeBob SquarePants: Game Boy Advance Video Volume 3,2004.0,Misc,0.21
5199,The Naked Brothers Band: The Video Game,2008.0,Misc,0.5800000000000001
5200,Final Fight One,2001.0,Fighting,0.21
5201,Gallop Racer 2003: A New Breed,2002.0,Sports,0.21
5202,BeyBlade VForce: Super Tournament Battle,2002.0,Action,0.21
5203,Little Battlers eXperience: Baku Boost,2012.0,Action,0.21
5204,Anarchy Reigns,2012.0,Action,0.38
5205,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,2011.0,Sports,0.21
5206,Bugs Bunny & Taz: Time Busters,2000.0,Adventure,0.21
5207,Kung Fu Rider,2010.0,Action,0.21
5208,Jikkyou Powerful Pro Yakyuu 2012,2012.0,Action,0.44999999999999996
5209,Power Rangers: Wild Force,2002.0,Action,0.21
5210,The Wolf Among Us,2014.0,Adventure,0.49
5211,Battle of Giants: Dinosaurs Strike,2010.0,Strategy,0.2
5212,Attack on Titan (KOEI),2016.0,Action,0.42000000000000004
5213,Discovery Kids: Pony Paradise,2009.0,Simulation,0.2
5214,Mary-Kate and Ashley: Girls Night Out,2002.0,Misc,0.2
5215,Cabela's North American Adventures,2010.0,Sports,0.59
5216,Enchanted Arms,2007.0,Role-Playing,0.39
5217,Beyblade G-Revolution,2004.0,Action,0.2
5218,Trade & Battle: Card Hero,2000.0,Strategy,0.2
5219,World Championship Cards,2008.0,Misc,0.2
5220,Chronicles of Mystery: Curse of the Ancient Temple,2009.0,Adventure,0.2
5221,Capcom Fighting Evolution,2004.0,Fighting,0.24000000000000002
5222,Frogger 3D,2011.0,Action,0.2
5223,SD Gundam GNext,1995.0,Strategy,0.2
5224,Backyard NFL Football 2006,2005.0,Sports,0.23
5225,Sloane to MacHale no Nazo no Monogatari,2009.0,Puzzle,0.2
5226,DarkStar One: Broken Alliance,2010.0,Simulation,0.2
5227,My Fitness Coach 2: Exercise and Nutrition,2009.0,Sports,0.2
5228,Sengoku Basara 2 Heroes,2007.0,Action,0.21000000000000002
5229,Buzz! The Schools Quiz,2008.0,Misc,0.2
5230,Suikoden Tactics,2005.0,Strategy,0.2
5231,Mobile Suit Gundam: Crossfire,2006.0,Simulation,0.2
5232,Phantasy Star Online,2000.0,Role-Playing,0.2
5233,Crazy Taxi 3: High Roller,2002.0,Racing,0.2
5234,Dark Messiah of Might and Magic Elements,2008.0,Role-Playing,0.2
5235,Just Dance 2: Extra Songs,2011.0,Misc,0.2
5236,International Superstar Soccer 2000,2000.0,Sports,0.2
5237,CandyLand / Chutes & Ladders / Memory,2005.0,Misc,0.2
5238,The Bible Game,2005.0,Misc,0.37
5239,Drift King Shutokou Battle '94,1994.0,Racing,0.2
5240,Shining Blade,2012.0,Role-Playing,0.2
5241,Fairy Fencer F,2013.0,Role-Playing,0.2
5242,Atelier Shallie: Alchemists of the Dusk Sea,2014.0,Role-Playing,0.2
5243,The Ultimate Red Ball Challenge,2009.0,Misc,0.2
5244,PBR: Out of the Chute,2008.0,Sports,0.33
5245,The King of Fighters Collection: The Orochi Saga,2006.0,Fighting,0.39
5246,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,2003.0,Sports,0.2
5247,Arcana Heart 3,2011.0,Fighting,0.31
5248,Tekken 3D: Prime Edition,2012.0,Fighting,0.2
5249,Deal or No Deal: The Banker is Back!,2008.0,Misc,0.2
5250,Jillian Michaels' Fitness Adventure,2011.0,Misc,0.2
5251,State of Decay,2015.0,Strategy,0.2
5252,Saturday Night Speedway,2004.0,Racing,0.2
5253,Langrisser III,1996.0,Strategy,0.2
5254,Samurai Spirits (CD),1994.0,Fighting,0.2
5255,Dragon Ball: Revenge of King Piccolo,2009.0,Action,0.2
5256,Spectrobes: Origins,2009.0,Role-Playing,0.2
5257,Earth Defense Force: Insect Armageddon,2011.0,Shooter,0.39
5258,Pitfall: The Lost Expedition,2004.0,Platform,0.42000000000000004
5259,Rocket Power: Zero Gravity Zone,2003.0,Sports,0.2
5260,Le Mans 24 Hours,2001.0,Racing,0.2
5261,XCOM 2,2016.0,Strategy,0.26
5262,International Cricket 2010,2010.0,Sports,0.34
5263,ESPN MLB Baseball,2004.0,Sports,0.34
5264,Neighborhood Games,2009.0,Misc,0.2
5265,All Star Pro-Wrestling,2000.0,Fighting,0.2
5266,Way of the Samurai 4,2011.0,Action,0.2
5267,Harvest Moon: More Friends of Mineral Town,2003.0,Simulation,0.2
5268,Captain America: Super Soldier,2011.0,Action,0.5700000000000001
5269,NHL 17,2016.0,Sports,0.35
5270,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996.0,Shooter,0.2
5271,Camping Mama: Outdoor Adventures,2011.0,Simulation,0.2
5272,Kurohyou 2: Ryu ga Gotoku Ashura Hen,2012.0,Action,0.2
5273,7th Dragon 2020,2011.0,Role-Playing,0.2
5274,Taiko no Tatsujin: Waku Waku Anime Matsuri,2003.0,Misc,0.2
5275,Imagine: Babyz Fashion,2009.0,Simulation,0.2
5276,Dead to Rights II,2005.0,Shooter,0.31
5277,Super Dodge Ball Advance,2001.0,Sports,0.2
5278,Ogre Battle Saga Episode Five: The March of the Black Queen,1996.0,Role-Playing,0.2
5279,Ridge Racer 6,2005.0,Racing,0.2
5280,"Ni Hao, Kai-lan: New Year's Celebration",2009.0,Misc,0.2
5281,Treasure World,2009.0,Simulation,0.2
5282,Body and Brain Connection,2010.0,Misc,0.2
5283,MDK,1997.0,Shooter,0.2
5284,Speed Punks,1998.0,Racing,0.2
5285,The Legend of Heroes VII: The Trail of Blue,2011.0,Role-Playing,0.26
5286,No More Heroes: Heroes' Paradise,2010.0,Action,0.22
5287,Mahjongg Mysteries: Ancient Egypt,2010.0,Puzzle,0.2
5288,CSI: Unsolved!,2010.0,Adventure,0.2
5289,NCAA Final Four 2004,2003.0,Sports,0.2
5290,Famista 64,,Sports,0.2
5291,Roadsters 99,1999.0,Racing,0.2
5292,Magical Tetris Challenge,1997.0,Puzzle,0.2
5293,Twisted Edge Extreme Snowboarding,1998.0,Sports,0.2
5294,Disney's Tarzan,2000.0,Platform,0.2
5295,Body Harvest,1998.0,Shooter,0.2
5296,San Francisco Rush 2049,2000.0,Racing,0.2
5297,Super Robot Taisen 64,1999.0,Strategy,0.2
5298,Snowboard Kids,1996.0,Sports,0.2
5299,IHRA Drag Racing 2004,2003.0,Racing,0.2
5300,Shining Hearts,2010.0,Role-Playing,0.2
5301,Magical ZhuZhu Princess: Carriages & Castles,2011.0,Simulation,0.2
5302,Code of Princess,2012.0,Action,0.2
5303,The Con,2005.0,Fighting,0.2
5304,Tony Hawk's Pro Skater 5,2015.0,Sports,0.44
5305,Jissen Pachi-Slot Hisshouhou! Aladdin A,2002.0,Misc,0.2
5306,The Witch and the Hundred Knight,2013.0,Role-Playing,0.28
5307,Nobunaga no Yabou: Reppuuden,1999.0,Strategy,0.2
5308,Schlag den Raab,2010.0,Misc,0.23
5309,Total War: Shogun 2 - Fall of the Samurai,2012.0,Strategy,0.2
5310,Treasure Hunter G,1996.0,Role-Playing,0.2
5311,Untold Legends: Dark Kingdom,2006.0,Role-Playing,0.2
5312,Wing Arms,1994.0,Shooter,0.2
5313,Pro Yaky? Spirits 2013,2013.0,Sports,0.46
5314,We Wish You A Merry Christmas,2009.0,Action,0.2
5315,BioShock The Collection,2016.0,Shooter,0.28
5316,Namco Museum Vol.4,1996.0,Misc,0.2
5317,The Cheetah Girls: Passport to Stardom,2008.0,Misc,0.2
5318,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005.0,Action,0.42
5319,My Secret World by Imagine,2008.0,Misc,0.2
5320,Soldier of Fortune: Payback,2007.0,Shooter,0.35
5321,Bleach: The 3rd Phantom,2008.0,Role-Playing,0.2
5322,Gladius,2003.0,Strategy,0.41000000000000003
5323,Family Feud: 2012 Edition,2011.0,Misc,0.30000000000000004
5324,Spore Hero Arena,2009.0,Simulation,0.2
5325,Pro Yaky? Spirits 2012,2012.0,Sports,0.45
5326,Puzzle & Dragons X: God Chapter / Dragon Chapter,2016.0,Action,0.2
5327,Record of Agarest War,2008.0,Role-Playing,0.27
5328,Sid Meier's Pirates!,2007.0,Strategy,0.5
5329,Taiko no Tatsujin: Go! Go! Godaime,2004.0,Misc,0.2
5330,Taiko Drum Master,2004.0,Misc,0.2
5331,Bust-A-Move 2 Arcade Edition,1995.0,Puzzle,0.28
5332,Tom Clancy's Splinter Cell: Essentials,2006.0,Shooter,0.2
5333,Tetris Worlds (Online Edition),2003.0,Puzzle,0.2
5334,Forgotten Realms: Demon Stone,2004.0,Action,0.29000000000000004
5335,Super Baseball Simulator 1.000,1991.0,Sports,0.2
5336,Go Play: Lumberjacks,2009.0,Simulation,0.2
5337,Looney Tunes: Space Race,2002.0,Racing,0.2
5338,Puzzle Challenge: Crosswords and More!,2006.0,Puzzle,0.25
5339,NASCAR Unleashed,2011.0,Racing,0.61
5340,Backyard Hockey,2003.0,Sports,0.27
5341,Playboy: The Mansion,2005.0,Simulation,0.29000000000000004
5342,Shiren the Wanderer,2008.0,Role-Playing,0.2
5343,Ore no Shikabane o Koete Yuke,2011.0,Role-Playing,0.2
5344,Shaman King: Spirit of Shamans,2002.0,Action,0.2
5345,The Fairly Odd Parents: Enter the Cleft,2002.0,Platform,0.2
5346,MC Groovz Dance Craze,2004.0,Misc,0.2
5347,Tom and Jerry in House Trap,2000.0,Action,0.2
5348,101-in-1 Explosive Megamix,2008.0,Puzzle,0.2
5349,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,2006.0,Misc,0.2
5350,Family Guy,2006.0,Action,0.2
5351,UFC: Tapout,2002.0,Fighting,0.2
5352,Aikatsu! Cinderella Lesson,2012.0,Role-Playing,0.2
5353,Mega Man Legacy Collection,2016.0,Platform,0.27
5354,Predator: Concrete Jungle,2005.0,Action,0.30000000000000004
5355,Beyblade: Metal Fusion - Battle Fortress,2009.0,Action,0.2
5356,Big Mutha Truckers 2,2005.0,Racing,0.27
5357,Shutter Island,2009.0,Adventure,0.2
5358,Demon Gaze,2013.0,Role-Playing,0.2
5359,Zombie Army Trilogy,2015.0,Shooter,0.30000000000000004
5360,Mana Khemia 2: Fall of Alchemy,2008.0,Role-Playing,0.2
5361,The Great Escape,2003.0,Action,0.26
5362,Dexter's Lab Chess Challenge,2002.0,Misc,0.2
5363,Nostalgia,2008.0,Role-Playing,0.19
5364,Iron Chef America: Supreme Cuisine,2008.0,Simulation,0.36
5365,Arcade Shooting Gallery,2008.0,Shooter,0.19
5366,The Rise of the Argonauts,2008.0,Role-Playing,0.37
5367,ESA Foundation Compilation,2005.0,Misc,0.19
5368,The King of Fighters XI,2006.0,Fighting,0.19
5369,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1996.0,Fighting,0.33999999999999997
5370,Bound By Flame,2014.0,Role-Playing,0.2
5371,Conflict: Denied Ops,2008.0,Shooter,0.39
5372,Saw II: Flesh & Blood,2010.0,Action,0.35
5373,Sniper Elite,2005.0,Shooter,0.42
5374,Arc Rise Fantasia,2009.0,Role-Playing,0.19
5375,"Ni Hao, Kai-lan: Super Game Day",2009.0,Misc,0.27
5376,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,2005.0,Action,0.19
5377,Petz Pony: Beauty Pageant,2009.0,Simulation,0.19
5378,Parlor! Mini 4,1996.0,Misc,0.19
5379,The Spiderwick Chronicles,2008.0,Action,0.38
5380,Dinotopia: The Timestone Pirates,2002.0,Action,0.19
5381,Power Pro Kun Pocket 12,2009.0,Sports,0.19
5382,J-League Jikkyou Winning Eleven 3,1997.0,Sports,0.19
5383,The Sims 4: Get Together,2015.0,Simulation,0.19
5384,Jissen Pachi-Slot Hisshouhou,1993.0,Misc,0.19
5385,Pac-Man & Galaga Dimensions,2011.0,Misc,0.19
5386,Quantum Theory,2010.0,Shooter,0.28
5387,NCAA Final Four 2003,2002.0,Sports,0.19
5388,Air Conflicts: Secret Wars,2011.0,Simulation,0.3
5389,Rio,2011.0,Misc,0.61
5390,Dream Salon,2009.0,Misc,0.24
5391,Disgaea DS,2008.0,Role-Playing,0.19
5392,Space Invaders Extreme 2,2009.0,Shooter,0.19
5393,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,2015.0,Action,0.19
5394,Mystery Tales of Time Travel,2010.0,Puzzle,0.19
5395,J-League Excite Stage '96,1996.0,Sports,0.19
5396,Risen,2009.0,Role-Playing,0.33
5397,Hidden Mysteries: Vampire Secrets,2010.0,Adventure,0.19
5398,New Love Plus,2012.0,Simulation,0.19
5399,Breath of Fire: Dragon Quarter,2002.0,Role-Playing,0.19
5400,Jikkyou J-League Perfect Striker,1996.0,Sports,0.19
5401,Super Robot Taisen: Scramble Commander,2003.0,Strategy,0.19
5402,Re-Volt,1998.0,Racing,0.37
5403,Conception II: Children of the Seven Stars,2013.0,Role-Playing,0.31
5404,Descent,1996.0,Shooter,0.19
5405,DanceMasters,2010.0,Misc,0.19
5406,Disney's Magical Mirror Starring Mickey Mouse,2002.0,Adventure,0.19
5407,Jeep Thrills,2008.0,Racing,0.19
5408,FaceBreaker,2008.0,Fighting,0.36
5409,Might & Magic: Clash of Heroes,2009.0,Role-Playing,0.19
5410,IHRA Professional Drag Racing 2005,2004.0,Racing,0.25
5411,Mace Griffin: Bounty Hunter,2003.0,Shooter,0.3
5412,Story of Seasons: Good Friends of the Three Villages,2016.0,Simulation,0.19
5413,Chaotic: Shadow Warriors,2009.0,Action,0.6799999999999999
5414,Trivial Pursuit unhinged,2004.0,Misc,0.28
5415,Tales of the World: Narikiri Dungeon 2,2002.0,Role-Playing,0.19
5416,Aliens versus Predator: Extinction,2003.0,Strategy,0.27
5417,Silent Scope 2: Dark Silhouette,2001.0,Shooter,0.19
5418,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,1996.0,Sports,0.19
5419,Tokimeki Memorial Girl's Side 3rd Story,2010.0,Adventure,0.19
5420,NHL Hitz Pro,2003.0,Sports,0.3
5421,Allied General,1996.0,Strategy,0.19
5422,Fire ProWrestling G,1999.0,Fighting,0.19
5423,Kamen Rider: Battride War,2013.0,Action,0.19
5424,Armored Core: For Answer,2008.0,Simulation,0.33999999999999997
5425,Mahjong: Journey Quest for Tikal,2008.0,Puzzle,0.19
5426,uDraw Studio: Instant Artist,2011.0,Misc,0.21
5427,Naruto: Ninja Destiny,2006.0,Fighting,0.19
5428,GunGriffon,1995.0,Simulation,0.19
5429,SingStar Pop Vol.2,2008.0,Misc,0.19
5430,SNK Arcade Classics Vol. 1,2008.0,Misc,0.41000000000000003
5431,Darkstalkers 3,1998.0,Fighting,0.19
5432,SpongeBob's Surf & Skate Roadtrip,2011.0,Action,0.32
5433,Frequency,2001.0,Misc,0.19
5434,Death Jr.,2005.0,Platform,0.19
5435,Inazuma Eleven Strikers 2012 Xtreme,2011.0,Role-Playing,0.19
5436,Kan Colle Kai,2016.0,Action,0.19
5437,SpongeBob SquigglePants 3D,2011.0,Misc,0.19
5438,Jampack: Summer 2003 (RP-T),2003.0,Misc,0.19
5439,Monster 4x4: Stunt Racer,2009.0,Racing,0.19
5440,Frogger's Adventures 2: The Lost Wand,2002.0,Adventure,0.19
5441,Sudeki,2004.0,Role-Playing,0.19
5442,Rango: The Video Game,2011.0,Action,0.5800000000000001
5443,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",2009.0,Adventure,0.19
5444,Hyperdevotion Noire: Goddess Black Heart,2014.0,Role-Playing,0.19
5445,Hexen,1996.0,Shooter,0.19
5446,Mace: The Dark Age,1997.0,Fighting,0.19
5447,AeroFighters Assault,1997.0,Action,0.19
5448,Puyo Puyo Sun 64,1997.0,Puzzle,0.19
5449,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),1996.0,Sports,0.19
5450,Quake,1998.0,Shooter,0.19
5451,Disney Magic World 2,2015.0,Action,0.19
5452,Squeeballs Party,2009.0,Puzzle,0.36
5453,Tottadoo! Yoiko no Mujintou Seikatsu,2008.0,Adventure,0.19
5454,Family Game Night 4: The Game Show,2011.0,Misc,0.38
5455,Fighter Within,2013.0,Fighting,0.19
5456,Kenka Banchou 4: Ichinen Sensou,2010.0,Action,0.19
5457,Warhammer: Shadow of the Horned Rat,1996.0,Strategy,0.19
5458,Warriors: Legends of Troy,2011.0,Action,0.25
5459,ESPN International Track & Field,2000.0,Sports,0.19
5460,Lunar Legend,2002.0,Role-Playing,0.19
5461,Conflict: Global Terror,2005.0,Shooter,0.29000000000000004
5462,Valhalla Knights 3,2013.0,Role-Playing,0.19
5463,Tamagotchi Party On!,2006.0,Misc,0.19
5464,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,2006.0,Misc,0.19
5465,Shaun White Skateboarding,2010.0,Sports,0.5700000000000001
5466,The Heavy Rain and Beyond: Two Souls Collection,2016.0,Action,0.19
5467,Gungrave,2002.0,Shooter,0.19
5468,Phantasy Star Universe,2006.0,Role-Playing,0.31
5469,Transworld Surf,2002.0,Sports,0.32
5470,God Eater Resurrection,2015.0,Action,0.27
5471,Tenchu: Fatal Shadows,2004.0,Action,0.19
5472,Active Health with Carol Vorderman,2009.0,Sports,0.19
5473,Escape The Museum,2010.0,Adventure,0.31
5474,International Soccer,1981.0,Sports,0.19
5475,Sing4: The Hits Edition,2011.0,Misc,0.19
5476,Jewel Master: Cradle of Athena,2010.0,Puzzle,0.19
5477,Princess Maker: Yumemiru Yosei,1997.0,Strategy,0.19
5478,Pet Zombies,,Simulation,0.19
5479,Big Air,1999.0,Sports,0.19
5480,Shining Force II,1993.0,Strategy,0.19
5481,Gallop Racer,1999.0,Sports,0.19
5482,Sudoku Gridmaster (JP sales),2006.0,Puzzle,0.19
5483,Taiko no Tatsujin: Wii U Version!,2013.0,Misc,0.19
5484,College Slam,1995.0,Sports,0.19
5485,Arcania: Gothic 4,2010.0,Role-Playing,0.34
5486,Mushroom Men: The Spore Wars,2008.0,Action,0.19
5487,Zumba Fitness Rush,2012.0,Sports,0.19
5488,Pro Yaky? Spirits 4,2007.0,Sports,0.26
5489,SoulCalibur Legends,2007.0,Action,0.19
5490,Daigasso! Band Brothers,2004.0,Misc,0.19
5491,Rise of the Kasai,2005.0,Action,0.19
5492,Thoroughbred Breeder,1993.0,Simulation,0.19
5493,Momotarou Dentetsu World,2010.0,Misc,0.19
5494,Nobunaga no Yabou: Souzou,2013.0,Strategy,0.25
5495,Doctor Who: Return to Earth,2010.0,Adventure,0.19
5496,The Munchables,2009.0,Action,0.19
5497,We Dance,2011.0,Misc,0.19
5498,Chibi-Robo! Park Patrol,2007.0,Adventure,0.19
5499,Singstar: Ultimate Party,2014.0,Misc,0.33
5500,Mathews Bowhunting,2010.0,Sports,0.19
5501,3rd Super Robot Wars Z: Tengoku-Hen,2015.0,Action,0.33999999999999997
5502,One Piece: Unlimited Adventure,2007.0,Adventure,0.19
5503,Remington Super Slam Hunting: North America,2010.0,Sports,0.19
5504,Crash & Spyro Superpack,2005.0,Platform,0.19
5505,Face Training,2007.0,Misc,0.19
5506,Star Trek: Legacy,,Simulation,0.21
5507,ThunderStrike 2,1994.0,Simulation,0.19
5508,Disney's Meet the Robinsons,2007.0,Action,0.33
5509,Kuma-Tomo,2013.0,Misc,0.19
5510,Super Real Mahjong P V,1995.0,Misc,0.19
5511,Thomas the Tank Engine & Friends,2004.0,Adventure,0.19
5512,Penguin no Mondai X: Tenkuu no 7 Senshi,2009.0,Action,0.19
5513,The Scorpion King: Sword of Osiris,2002.0,Action,0.19
5514,Bubsy 3D,1996.0,Platform,0.19
5515,Reel Fishing Paradise 3D,2011.0,Sports,0.19
5516,NCAA Final Four 2001,2000.0,Sports,0.35
5517,Farmtopia,2010.0,Simulation,0.19
5518,Robin Hood: Defender of the Crown,2003.0,Strategy,0.22
5519,SD Gundam GX,1994.0,Strategy,0.19
5520,R-Type Final,2003.0,Shooter,0.19
5521,Jackie Chan Adventures: Legend of the Dark Hand,2001.0,Action,0.19
5522,Sega GT 2002,2002.0,Racing,0.19
5523,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005.0,Action,0.35
5524,Samurai Warriors 2: Empires,2006.0,Action,0.23
5525,Jurassic: The Hunted,2009.0,Shooter,0.61
5526,J-League Pro Soccer Club o Tsukurou! 5,2007.0,Sports,0.19
5527,Dance Central: Spotlight,2014.0,Misc,0.19
5528,Little Battlers eXperience W,2012.0,Role-Playing,0.33
5529,Magical Starsign (US sales),2006.0,Role-Playing,0.19
5530,Hot Wheels: Battle Force 5,2009.0,Racing,0.33999999999999997
5531,Dragon Blade: Wrath of Fire,2007.0,Action,0.19
5532,La Pucelle: Tactics,2002.0,Role-Playing,0.19
5533,Phantasy Star Nova,2014.0,Role-Playing,0.19
5534,Samurai Warriors: State of War,2005.0,Action,0.19
5535,Call of Juarez,2007.0,Shooter,0.2
5536,Star Wars: The Clone Wars & Tetris Worlds,2002.0,Misc,0.19
5537,The Bee Game,2007.0,Adventure,0.19
5538,EverQuest Online Adventures: Frontiers,2003.0,Role-Playing,0.19
5539,NBA Ballers: Chosen One,2008.0,Sports,0.32
5540,Treasures of the Deep,1997.0,Action,0.19
5541,Phantasy Star Online Ver. 2,2001.0,Role-Playing,0.19
5542,EyePet & Friends,2011.0,Simulation,0.19
5543,Fight Club,2004.0,Fighting,0.29
5544,Hello Kitty: Birthday Adventures,2010.0,Adventure,0.18
5545,Syndicate,2012.0,Shooter,0.39
5546,Dance Dance Revolution: Disney Grooves,2009.0,Simulation,0.18
5547,Harvest Moon: A Wonderful Life Special Edition,2004.0,Simulation,0.18
5548,Sports Illustrated for Kids: Football,2003.0,Sports,0.18
5549,Happy Cooking,2006.0,Simulation,0.18
5550,.hack//Quarantine Part 4: The Final Chapter,2003.0,Role-Playing,0.18
5551,Close Combat: First to Fight,2005.0,Shooter,0.18
5552,MotoGP 14,2014.0,Racing,0.41
5553,Indiana Jones and the Emperor's Tomb,2003.0,Action,0.18
5554,Buffy the Vampire Slayer: Chaos Bleeds,2003.0,Action,0.32999999999999996
5555,Half-Minute Hero,2009.0,Role-Playing,0.18
5556,Reel Fishing II,2000.0,Sports,0.18
5557,Ringling Bros. and Barnum & Bailey Circus,2009.0,Action,0.18
5558,Driving Emotion Type-S,2000.0,Racing,0.18
5559,Siren,2003.0,Adventure,0.18
5560,Naruto Shippuden: Dragon Blade Chronicles,2009.0,Action,0.18
5561,Dynasty Warriors 8: Empires,2014.0,Action,0.36
5562,Super Robot Taisen J,2005.0,Strategy,0.18
5563,Nep League DS,2007.0,Sports,0.18
5564,Ar tonelico 2: Melody of Metafalica,2007.0,Role-Playing,0.18
5565,Lips: Party Classics,2010.0,Misc,0.18
5566,Casper: Friends Around the World,2000.0,Action,0.18
5567,Jurassic Park III: Island Attack,2001.0,Adventure,0.18
5568,GameBoy Wars,1991.0,Strategy,0.18
5569,Amplitude,2003.0,Misc,0.18
5570,Company of Heroes: Anthology,2009.0,Strategy,0.18
5571,Shape Up,2014.0,Misc,0.18
5572,AirForce Delta Storm,2001.0,Shooter,0.19999999999999998
5573,Trauma Team,,Simulation,0.18
5574,Fear Effect 2: Retro Helix,2001.0,Action,0.18
5575,International Superstar Soccer 2000 (JP weekly sales),1999.0,Sports,0.18
5576,Chocobo no Fushigi Dungeon for WonderSwan,1999.0,Role-Playing,0.18
5577,Klonoa: Door to Phantomile,1997.0,Platform,0.18
5578,Vietcong: Purple Haze,2004.0,Shooter,0.26
5579,Atari Anniversary Advance,2002.0,Misc,0.18
5580,Summer Athletics: The Ultimate Challenge,2008.0,Sports,0.21
5581,Metal Gear Ac!d 2,2005.0,Strategy,0.18
5582,Hatsune Miku and Future Stars: Project Mirai,2012.0,Misc,0.18
5583,Let's TAP,2008.0,Misc,0.18
5584,TalkMan (Japan),2005.0,Misc,0.18
5585,Cabela's Adventure Camp,2011.0,Misc,0.39
5586,Bloody Roar: Primal Fury,2002.0,Fighting,0.18
5587,We Sing UK Hits,2011.0,Misc,0.18
5588,Mega Man Soccer,1993.0,Sports,0.18
5589,ZhuZhu Puppies,2011.0,Simulation,0.18
5590,Rabbids Party Collection,2010.0,Misc,0.18
5591,Trinity Universe,2009.0,Role-Playing,0.18
5592,Jewel Match,2010.0,Puzzle,0.18
5593,Dungeon Travelers 2: The Royal Library & The Monster Seal,2014.0,Role-Playing,0.26
5594,Vampire Savior: The Lord of Vampire,1998.0,Fighting,0.18
