Name,Year,Genre,Global_Sales,Total
TalkMan (Japan),2005.0,Misc,0.18,10.799999999999999
Cabela's Adventure Camp,2011.0,Misc,0.39,23.400000000000002
Bloody Roar: Primal Fury,2002.0,Fighting,0.18,10.799999999999999
We Sing UK Hits,2011.0,Misc,0.18,10.799999999999999
Mega Man Soccer,1993.0,Sports,0.18,10.799999999999999
ZhuZhu Puppies,2011.0,Simulation,0.18,10.799999999999999
Rabbids Party Collection,2010.0,Misc,0.18,10.799999999999999
Trinity Universe,2009.0,Role-Playing,0.18,10.799999999999999
Jewel Match,2010.0,Puzzle,0.18,10.799999999999999
Dungeon Travelers 2: The Royal Library & The Monster Seal,2014.0,Role-Playing,0.26,15.600000000000001
Vampire Savior: The Lord of Vampire,1998.0,Fighting,0.18,10.799999999999999
Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,2004.0,Misc,0.18,10.799999999999999
Super Robot Taisen UX,2013.0,Role-Playing,0.18,10.799999999999999
Test Drive Off-Road Wide Open,2001.0,Racing,0.18,10.799999999999999
Guilty Gear Xrd: Sign,2014.0,Fighting,0.33999999999999997,20.4
Dengeki Bunko Fighting Climax,2014.0,Fighting,0.33999999999999997,20.4
Battle Commander: Hachibushu Shura no Heihou,1991.0,Strategy,0.18,10.799999999999999
Backbreaker,,Sports,0.35,21.0
Odin Sphere: Leifthrasir,2016.0,Role-Playing,0.39,23.400000000000002
Jampack Vol. 1,1996.0,Misc,0.18,10.799999999999999
Mega Man X: Command Mission,2004.0,Role-Playing,0.3,18.0
Tokyo Xtreme Racer DRIFT,2003.0,Racing,0.18,10.799999999999999
Moon,1997.0,Adventure,0.22999999999999998,13.799999999999999
Disney Friends,2007.0,Simulation,0.18,10.799999999999999
Gokujou Parodius,1994.0,Shooter,0.18,10.799999999999999
A.C.E.: Another Century's Episode 2,2006.0,Simulation,0.18,10.799999999999999
Ridge Racer Unbounded,2012.0,Racing,0.32,19.2
Horrid Henry: Missions of Mischief,2010.0,Adventure,0.19999999999999998,11.999999999999998
Full Auto 2: Battlelines,2006.0,Racing,0.19,11.4
Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,2000.0,Sports,0.18,10.799999999999999
The Adventures of Cookie & Cream,2000.0,Puzzle,0.18,10.799999999999999
Splatterhouse,2010.0,Action,0.35,21.0
MindJack,2011.0,Shooter,0.28,16.8
Daigasso! Band Brothers P,2013.0,Misc,0.18,10.799999999999999
World of Outlaws: Sprint Cars,2010.0,Racing,0.18,10.799999999999999
F1 Challenge,1994.0,Racing,0.18,10.799999999999999
Shadow Madness,1999.0,Action,0.18,10.799999999999999
Aliens: Infestation,2011.0,Action,0.18,10.799999999999999
The Game of Life / Yahtzee / Payday,2005.0,Misc,0.18,10.799999999999999
American Chopper 2: Full Throttle,2005.0,Racing,0.28,16.8
Heavy Fire: Afghanistan,2011.0,Shooter,0.31,18.6
Commandos 2: Men of Courage,2002.0,Strategy,0.25,15.0
Chuck E. Cheese's Party Games,2010.0,Misc,0.35,21.0
Pirates: Hunt For Blackbeard's Booty,2008.0,Adventure,0.18,10.799999999999999
Godzilla (2015),2014.0,Action,0.18,10.799999999999999
Race Pro,2009.0,Racing,0.18,10.799999999999999
Atari Anniversary Edition Redux,2000.0,Misc,0.18,10.799999999999999
Fireblade,2002.0,Action,0.29,17.4
Mercury Meltdown Revolution,2007.0,Action,0.18,10.799999999999999
WordJong Party,2008.0,Puzzle,0.18,10.799999999999999
Brunswick Circuit Pro Bowling,1998.0,Sports,0.24,14.399999999999999
Velvet Assassin,2009.0,Shooter,0.18,10.799999999999999
Ball Breakers,2000.0,Action,0.18,10.799999999999999
Mobile Suit Gundam Seed Destiny: Generation of C.E.,2005.0,Action,0.18,10.799999999999999
EyeToy: Groove,2003.0,Misc,0.18,10.799999999999999
Twisted Metal: Small Brawl,,Action,0.18,10.799999999999999
Armored Core: Last Raven,2005.0,Simulation,0.18,10.799999999999999
All Grown Up! Express Yourself,2004.0,Misc,0.18,10.799999999999999
K-1 World Grand Prix,2002.0,Sports,0.18,10.799999999999999
Kidou Senshi Gundam: Senjou no Kizuna Portable,2009.0,Strategy,0.18,10.799999999999999
Otomedius Excellent,,Shooter,0.18,10.799999999999999
Super Robot Taisen A Portable,2008.0,Strategy,0.18,10.799999999999999
Virtua Tennis,2002.0,Sports,0.18,10.799999999999999
Tales of the Tempest,2006.0,Role-Playing,0.18,10.799999999999999
SimCity Creator (JP sales),2008.0,Simulation,0.18,10.799999999999999
Biohazard: Revival Selection,2011.0,Action,0.21,12.6
UFC: Sudden Impact,2004.0,Fighting,0.18,10.799999999999999
Shawn Johnson Gymnastics,2010.0,Sports,0.18,10.799999999999999
NBA Hoopz,2001.0,Sports,0.31,18.6
Nancy Drew: The Hidden Staircase,2008.0,Adventure,0.18,10.799999999999999
Brunswick Cosmic Bowling,2010.0,Sports,0.18,10.799999999999999
Speedball 2100,2000.0,Sports,0.18,10.799999999999999
LEGO Island 2: The Brickster's Revenge,2001.0,Adventure,0.18,10.799999999999999
Fancy Nancy: Tea Party Time!,2010.0,Adventure,0.18,10.799999999999999
Backyard Basketball,2004.0,Sports,0.18,10.799999999999999
Summon Night 4,2006.0,Role-Playing,0.25,15.0
Pro Yaky? Spirits 5,2008.0,Sports,0.29,17.4
My French Coach,2007.0,Misc,0.18,10.799999999999999
Camp Rock: The Final Jam,2010.0,Misc,0.18,10.799999999999999
NBA Starting Five,,Sports,0.19999999999999998,11.999999999999998
Castlevania Judgment,2008.0,Fighting,0.18,10.799999999999999
Dead or Alive Paradise,2010.0,Misc,0.17,10.200000000000001
The Suffering: Ties That Bind,2005.0,Action,0.26,15.600000000000001
EyeToy: Kinetic,2005.0,Sports,0.17,10.200000000000001
Petz: Horseshoe Ranch,2009.0,Adventure,0.17,10.200000000000001
Stormrise,2009.0,Strategy,0.34,20.400000000000002
Yu-Gi-Oh! Zexal World Duel Carnival,2013.0,Misc,0.17,10.200000000000001
Green Lantern: Rise of the Manhunters,2011.0,Action,0.64,38.4
Monkey Island: Special Edition Collection,2011.0,Adventure,0.34,20.400000000000002
Broken Sword: Shadows of the Templars - The Director's Cut,2009.0,Adventure,0.17,10.200000000000001
The Wild Thornberrys: Animal Adventures,2000.0,Adventure,0.17,10.200000000000001
MotoGP 10/11,2011.0,Racing,0.23,13.8
Jikkyou Powerful Pro Baseball 2016,2016.0,Sports,0.45,27.0
SEGA Bass Fishing Duel,2002.0,Sports,0.17,10.200000000000001
Hyperdimension Neptunia U: Action Unleashed,2014.0,Action,0.17,10.200000000000001
Sports Illustrated for Kids: Baseball,2001.0,Sports,0.17,10.200000000000001
Fairytale Fights,2009.0,Action,0.34,20.400000000000002
Mark Davis Pro Bass Challenge,2002.0,Sports,0.17,10.200000000000001
Warriors of Might and Magic,2001.0,Adventure,0.30000000000000004,18.000000000000004
Open Season,2006.0,Platform,0.6000000000000001,36.00000000000001
Back to the Future: The Game,2015.0,Adventure,0.37,22.2
Project Spark,2014.0,Misc,0.17,10.200000000000001
Backyard Sports Football: Rookie Rush,2010.0,Sports,0.42000000000000004,25.200000000000003
Street Fighter: The Movie,1995.0,Fighting,0.17,10.200000000000001
Lost in Blue 3,2007.0,Adventure,0.17,10.200000000000001
Global Defence Force,2005.0,Shooter,0.17,10.200000000000001
Rapala Fishing Frenzy 2009,2008.0,Sports,0.22000000000000003,13.200000000000001
SaGa 2: Hihou Densetsu - Goddess of Destiny,2009.0,Role-Playing,0.17,10.200000000000001
Smash Court Tennis Pro Tournament,2002.0,Sports,0.17,10.200000000000001
The Cursed Crusade,2011.0,Action,0.36,21.599999999999998
Super Robot Taisen L,2010.0,Strategy,0.17,10.200000000000001
The Grim Adventures of Billy & Mandy,2006.0,Action,0.22000000000000003,13.200000000000001
NBA Inside Drive 2004,2003.0,Sports,0.17,10.200000000000001
The King of Fighters '97,1998.0,Fighting,0.34,20.400000000000002
Cabela's Big Game Hunter: Hunting Party,2011.0,Sports,0.17,10.200000000000001
Time Commando,1996.0,Action,0.17,10.200000000000001
Professional Fisherman's Tour: Northern Hemisphere,2007.0,Sports,0.17,10.200000000000001
Kekkaishi: Karasumori Ayakashi Kidan,2007.0,Action,0.17,10.200000000000001
Gretzky NHL 2005,2004.0,Sports,0.17,10.200000000000001
NCAA Football 09 All-Play,2008.0,Sports,0.17,10.200000000000001
The Secret World,2012.0,Role-Playing,0.17,10.200000000000001
NHL 2K9,2008.0,Sports,0.5,30.0
PlayStation Move Heroes,2011.0,Platform,0.17,10.200000000000001
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,2012.0,Action,0.17,10.200000000000001
ESPN Final Round Golf 2002,2001.0,Sports,0.17,10.200000000000001
MDK2 Armageddon,2001.0,Shooter,0.17,10.200000000000001
Exhibition Volume 02,2003.0,Misc,0.17,10.200000000000001
Watchmen: The End is Nigh - The Complete Experience,2009.0,Action,0.17,10.200000000000001
Sudoku Gridmaster,2006.0,Puzzle,0.17,10.200000000000001
Disney's Atlantis: The Lost Empire,2001.0,Platform,0.29000000000000004,17.400000000000002
Power Pro Kun Pocket,1999.0,Sports,0.17,10.200000000000001
Tamagotchi no Narikiri Challenge,2010.0,Action,0.17,10.200000000000001
Space Battleship Yamato: Harukanaru Hoshi Iscandar,1999.0,Strategy,0.17,10.200000000000001
Sound Novel Evolution 1: Otogirisou Sosei-Hen,1999.0,Adventure,0.17,10.200000000000001
Dementium: The Ward,2007.0,Shooter,0.17,10.200000000000001
MX World Tour Featuring Jamie Little,2005.0,Racing,0.2,12.0
Goblin Commander: Unleash the Horde,2003.0,Strategy,0.27,16.200000000000003
Hello Kitty: Happy Party Pals,2005.0,Misc,0.17,10.200000000000001
Ringling Bros. and Barnum & Bailey: Circus Friends,2009.0,Action,0.17,10.200000000000001
World Destruction League: Thunder Tanks,2000.0,Action,0.34,20.400000000000002
Shin Megami Tensei IV: Final,2016.0,Role-Playing,0.17,10.200000000000001
Age of Empires III: Complete Collection,2009.0,Strategy,0.17,10.200000000000001
Finding Nemo: Escape to the Big Blue,2006.0,Action,0.17,10.200000000000001
Backyard Baseball '10,2009.0,Sports,0.4,24.0
Resident Evil Director's Cut: Dual Shock Edition,1997.0,Action,0.17,10.200000000000001
Top Spin 2,2006.0,Sports,0.22000000000000003,13.200000000000001
N3 II: Ninety-Nine Nights,2010.0,Action,0.17,10.200000000000001
RoadKill,2003.0,Action,0.28,16.8
Hanjuku Eiyuu Tai 3D,2003.0,Role-Playing,0.17,10.200000000000001
.hack//G.U. Vol.3//Redemption,2007.0,Role-Playing,0.17,10.200000000000001
Super Robot Taisen Compact 2 Dai-1-Bu,2000.0,Strategy,0.17,10.200000000000001
Tak: The Great Juju Challenge,2005.0,Platform,0.48,28.799999999999997
Macross Ultimate Frontier,2009.0,Action,0.17,10.200000000000001
Jillian Michaels Fitness Ultimatum 2011,2010.0,Sports,0.17,10.200000000000001
Pursuit Force: Extreme Justice,2007.0,Action,0.17,10.200000000000001
Hunter: The Reckoning Redeemer,2003.0,Action,0.17,10.200000000000001
Tokyo Xtreme Racer,1999.0,Racing,0.17,10.200000000000001
Fighter Maker,1998.0,Fighting,0.17,10.200000000000001
Backyard NFL Football '10,2009.0,Sports,0.34,20.400000000000002
Professor Heinz Wolff's Gravity,2008.0,Puzzle,0.22000000000000003,13.200000000000001
Thief: Deadly Shadows,2004.0,Action,0.17,10.200000000000001
Buzz! Brain of the UK,2009.0,Misc,0.17,10.200000000000001
NBA 09: The Inside,2008.0,Sports,0.49,29.4
Transformers: Prime,2012.0,Action,0.33,19.8
Dragon Ball GT: Game Boy Advance Video Volume 1,2004.0,Misc,0.17,10.200000000000001
Luxor 3,2008.0,Puzzle,0.17,10.200000000000001
Bratz Kidz,2008.0,Misc,0.21000000000000002,12.600000000000001
James Cameron's Dark Angel,,Action,0.24000000000000002,14.4
Mahjong Fight Club,2004.0,Misc,0.17,10.200000000000001
World Driver Championship,1999.0,Racing,0.17,10.200000000000001
Bomberman 64: The Second Attack!,1999.0,Adventure,0.17,10.200000000000001
Turok 3: Shadow of Oblivion,2000.0,Shooter,0.17,10.200000000000001
Codename: Kids Next Door: Game Boy Advance Video Volume 1,2004.0,Misc,0.17,10.200000000000001
Zoo Hospital,2008.0,Simulation,0.21000000000000002,12.600000000000001
Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,2004.0,Misc,0.17,10.200000000000001
Time and Eternity,2012.0,Role-Playing,0.17,10.200000000000001
Gundam Assault Survive,2010.0,Action,0.17,10.200000000000001
Fate/Stay Night [Réalta Nua],2007.0,Adventure,0.23,13.8
Disney's Home on the Range,2004.0,Action,0.17,10.200000000000001
Sid Meier's Civilization IV,2005.0,Strategy,0.17,10.200000000000001
Space Griffon VF-9,1995.0,Role-Playing,0.17,10.200000000000001
Family Feud Decades,2010.0,Misc,0.17,10.200000000000001
NBA Live 16,2015.0,Sports,0.27,16.200000000000003
Solitaire Overload Plus,2010.0,Misc,0.17,10.200000000000001
.hack//G.U. Vol.1//Rebirth,2006.0,Role-Playing,0.17,10.200000000000001
Gyakuten Saiban 3,2004.0,Adventure,0.17,10.200000000000001
Tak: Mojo Mistake,2008.0,Action,0.17,10.200000000000001
Gallop Racer 2001,2001.0,Sports,0.17,10.200000000000001
Nightmare Creatures II,2000.0,Action,0.17,10.200000000000001
Marble Saga: Kororinpa,2009.0,Puzzle,0.17,10.200000000000001
Fuzion Frenzy 2,2007.0,Misc,0.17,10.200000000000001
Catwoman,2004.0,Action,0.34,20.400000000000002
Country Dance: All Stars,2012.0,Action,0.17,10.200000000000001
Garfield: Lasagna World Tour,2007.0,Action,0.17,10.200000000000001
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,2004.0,Misc,0.17,10.200000000000001
Bomberman Land,2007.0,Misc,0.39,23.400000000000002
Bomberman B-Daman,1996.0,Shooter,0.17,10.200000000000001
Terminator 3: The Redemption,2004.0,Shooter,0.25,15.0
Beat Down: Fists of Vengeance,2005.0,Action,0.17,10.200000000000001
Reloaded,1996.0,Action,0.17,10.200000000000001
Sword of the Samurai,,Fighting,0.17,10.200000000000001
MotoGP 15,2015.0,Racing,0.28,16.8
Naruto Shippuden: Ultimate Ninja 5,2007.0,Fighting,0.17,10.200000000000001
Shrek Extra Large,2002.0,Platform,0.17,10.200000000000001
World Tour Soccer 2006,2004.0,Sports,0.17,10.200000000000001
Gunvalkyrie,2002.0,Shooter,0.17,10.200000000000001
VR Golf '97,1996.0,Sports,0.17,10.200000000000001
Michael Jackson: The Experience 3D,2011.0,Misc,0.17,10.200000000000001
Digimon Story: Cyber Sleuth,2015.0,Role-Playing,0.28,16.8
Off-World Interceptor Extreme,1995.0,Racing,0.17,10.200000000000001
Disney Golf,2002.0,Sports,0.17,10.200000000000001
Custom Robo Arena,2006.0,Fighting,0.17,10.200000000000001
Clock Tower II: The Struggle Within,1998.0,Adventure,0.17,10.200000000000001
Batman Beyond: Return of the Joker,2000.0,Action,0.26,15.600000000000001
Mega Man Network Transmission,2003.0,Platform,0.17,10.200000000000001
I'm A Celebrity: Get Me Out of Here!,2009.0,Misc,0.21000000000000002,12.600000000000001
Pursuit Force,2005.0,Racing,0.17,10.200000000000001
Densetsu no Stafi 4,2006.0,Platform,0.17,10.200000000000001
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),2008.0,Role-Playing,0.17,10.200000000000001
Naval Assault: The Killing Tide,2010.0,Simulation,0.17,10.200000000000001
Tokimeki Memorial: Private Collection,1996.0,Misc,0.17,10.200000000000001
RC Revenge Pro,2000.0,Racing,0.17,10.200000000000001
Hellboy: The Science of Evil,2008.0,Action,0.32,19.2
Zoo Keeper,2004.0,Puzzle,0.17,10.200000000000001
Far East of Eden II: Manji Maru,2003.0,Role-Playing,0.18000000000000002,10.8
Lost Kingdoms,2002.0,Role-Playing,0.17,10.200000000000001
WRC 2: FIA World Rally Championship,2011.0,Racing,0.27,16.200000000000003
Blood Bowl,2009.0,Sports,0.21000000000000002,12.600000000000001
Matchbox Cross Town Heroes,2002.0,Racing,0.17,10.200000000000001
Wolfenstein 3D,2002.0,Shooter,0.17,10.200000000000001
Nobunaga no Yabou: Tenshoki,1996.0,Strategy,0.28,16.8
Learning to Spell,2010.0,Misc,0.17,10.200000000000001
"Go, Diego, Go! Safari Rescue",2007.0,Adventure,0.17,10.200000000000001
Super Power League,1993.0,Sports,0.17,10.200000000000001
Easy Piano,2009.0,Misc,0.17,10.200000000000001
Sumikko Gurashi: Koko ga Ochitsukundesu,2014.0,Action,0.17,10.200000000000001
NASCAR '15,2015.0,Sports,0.17,10.200000000000001
TransFormers Animated: The Game,2008.0,Action,0.17,10.200000000000001
Sega Superstars,2004.0,Misc,0.17,10.200000000000001
Mousetrap / Operation / Simon,2005.0,Misc,0.17,10.200000000000001
Klonoa,2008.0,Platform,0.17,10.200000000000001
Spyro: Shadow Legacy,2005.0,Action,0.17,10.200000000000001
Wildstar,2014.0,Role-Playing,0.17,10.200000000000001
Dragon Ball: Fusions,2016.0,Role-Playing,0.17,10.200000000000001
TOEIC Test Training DS,2007.0,Misc,0.17,10.200000000000001
Jikkyou Powerful Pro Yakyuu 2014,2014.0,Sports,0.29000000000000004,17.400000000000002
Itoi Shigesato no Bass Tsuri No. 1,1997.0,Sports,0.17,10.200000000000001
Cubivore: Survival of the Fittest,2002.0,Adventure,0.17,10.200000000000001
The Sims 3: Seasons,2012.0,Simulation,0.17,10.200000000000001
Project X Zone 2: Brave New World,2015.0,Role-Playing,0.17,10.200000000000001
Mr. Do!'s Castle,1983.0,Action,0.17,10.200000000000001
Death Trap,1982.0,Action,0.17,10.200000000000001
Armor Ambush,1981.0,Action,0.17,10.200000000000001
Hyperdimension Neptunia Victory,2012.0,Role-Playing,0.23,13.8
Taz Wanted,2002.0,Platform,0.31,18.6
Mobile Suit Gundam: Extreme VS Force,2015.0,Action,0.16,9.6
Phantasy Star Online 2,2013.0,Role-Playing,0.16,9.6
Vehicular Combat League presents Motor Mayhem,2001.0,Racing,0.16,9.6
PoPoLoCrois: Hajimari no Bouken,2002.0,Role-Playing,0.16,9.6
Star Wars: Super Bombad Racing,2001.0,Racing,0.16,9.6
Hamster Heroes,2008.0,Puzzle,0.16,9.6
Ar Nosurge: Ode to an Unborn Star,2014.0,Role-Playing,0.2,12.0
Leisure Suit Larry: Box Office Bust,2009.0,Adventure,0.26,15.600000000000001
Alien Resurrection,2000.0,Shooter,0.16,9.6
World Tour Soccer 2005,2004.0,Sports,0.16,9.6
Dungeon Siege: Throne of Agony,2006.0,Role-Playing,0.16,9.6
Spider-Man: Web of Shadows - Amazing Allies Edition,2008.0,Action,0.16,9.6
Gunslingers,2010.0,Shooter,0.16,9.6
Lufia: Curse of the Sinistrals,2010.0,Role-Playing,0.16,9.6
ESPN College Hoops,2003.0,Sports,0.16,9.6
Thor: God of Thunder,2011.0,Action,0.69,41.4
F1 Championship Season 2000,2000.0,Racing,0.16,9.6
Guilty Gear Judgment,2006.0,Fighting,0.16,9.6
Pen 1 Grand Prix: Penguin no Mondai Special,2009.0,Fighting,0.16,9.6
Around the World in 80 Days,2010.0,Action,0.21000000000000002,12.600000000000001
True Swing Golf,2005.0,Sports,0.16,9.6
Zapper: One Wicked Cricket!,2002.0,Platform,0.48000000000000004,28.8
Kya: Dark Lineage,2003.0,Adventure,0.16,9.6
Curious George,2006.0,Action,0.45999999999999996,27.599999999999998
Medieval Games,2009.0,Action,0.16,9.6
Stronghold 3,2011.0,Strategy,0.16,9.6
Kid Adventures: Sky Captain,2010.0,Action,0.16,9.6
Lethal Skies II,2003.0,Simulation,0.16,9.6
Doctor Lautrec and the Forgotten Knights,2011.0,Adventure,0.16,9.6
Disney's American Dragon Jake Long: Attack of the Dark Dragon,2006.0,Action,0.16,9.6
Godzilla Unleashed,2007.0,Fighting,0.16,9.6
Kamaitachi no Yoru × 3,2006.0,Adventure,0.16,9.6
Tom and Jerry: Infurnal Escape,2003.0,Action,0.16,9.6
The Legend of Heroes VII: The Trail of Zero,2010.0,Role-Playing,0.23,13.8
King's Field,1995.0,Role-Playing,0.16,9.6
Hannah Montana: Rock Out the Show,2009.0,Misc,0.16,9.6
Let's Ride: Sunshine Stables,2005.0,Sports,0.16,9.6
World Stadium 4,2000.0,Sports,0.16,9.6
San Goku Shi Taisen DS,2007.0,Strategy,0.16,9.6
Kawa no Nushi Tsuri,1998.0,Sports,0.16,9.6
N2O: Nitrous Oxide,1998.0,Racing,0.16,9.6
Magic: The Gathering - Battlegrounds,2003.0,Strategy,0.16,9.6
Heroes over Europe,2009.0,Simulation,0.30000000000000004,18.000000000000004
Bladestorm: Nightmare,2015.0,Action,0.24,14.399999999999999
Otogirisou,1992.0,Adventure,0.16,9.6
SD Gundam G Generation 3D,2011.0,Role-Playing,0.16,9.6
Grease Dance,2011.0,Misc,0.24,14.399999999999999
Ready 2 Rumble Revolution,2009.0,Sports,0.16,9.6
My Baby 3 & Friends,2010.0,Simulation,0.16,9.6
NASCAR '14,2014.0,Racing,0.26,15.600000000000001
Midway Arcade Treasures 3,2005.0,Misc,0.31,18.6
Dr. Muto,2002.0,Platform,0.25,15.0
Puzzle Quest: Galactrix,2009.0,Puzzle,0.16,9.6
DS Rakubiki Jiten,2005.0,Misc,0.16,9.6
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,2005.0,Adventure,0.39,23.400000000000002
Fatal Frame II: Crimson Butterfly,2003.0,Action,0.16,9.6
Dewy's Adventure,2007.0,Platform,0.16,9.6
Shadow Man: 2econd Coming,2002.0,Adventure,0.16,9.6
Yu-Gi-Oh! 5D's Tag Force 6,2011.0,Strategy,0.16,9.6
Wakeboarding Unleashed Featuring Shaun Murray,2003.0,Sports,0.23,13.8
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,1997.0,Sports,0.16,9.6
Alone in the Dark: The New Nightmare,,Adventure,0.16,9.6
Flushed Away,2006.0,Platform,0.26,15.600000000000001
Eragon,2006.0,Action,0.41000000000000003,24.6
Scarface: Money. Power. Respect.,2006.0,Strategy,0.16,9.6
Summon Night EX-Thesis: Yoake no Tsubasa,2005.0,Role-Playing,0.16,9.6
Pro Yaky? Spirits 3,2006.0,Sports,0.16,9.6
Silent Scope 3,2002.0,Shooter,0.16,9.6
World Series of Poker: Tournament of Champions 2007 Edition,2006.0,Misc,0.35,21.0
Namco Classic Fighter Collection,2008.0,Fighting,0.16,9.6
International Superstar Soccer Deluxe,1995.0,Sports,0.16,9.6
Intellivision Lives!,2003.0,Misc,0.27,16.200000000000003
Field Commander,2006.0,Strategy,0.16,9.6
Little League World Series Baseball 2009,2009.0,Sports,0.30000000000000004,18.000000000000004
The King of Fighters XII,2009.0,Fighting,0.27,16.200000000000003
Doctor Who: Evacuation Earth,2010.0,Adventure,0.16,9.6
Ener-G: Dance Squad,2008.0,Sports,0.16,9.6
Our House,2009.0,Strategy,0.16,9.6
SimEarth: The Living Planet,1991.0,Simulation,0.16,9.6
Sengoku Basara: Chronicle Heroes,2011.0,Action,0.16,9.6
The Wild Thornberrys: Chimp Chase,2001.0,Action,0.16,9.6
Power Stakes,1997.0,Sports,0.16,9.6
Fighters Destiny,1998.0,Fighting,0.16,9.6
Asteroids Hyper 64,1999.0,Shooter,0.16,9.6
Jikkyou Powerful Pro Yakyuu Basic-han 2001,2001.0,Sports,0.16,9.6
Tom and Jerry in Fists of Furry,2000.0,Fighting,0.16,9.6
Starcraft 64,2000.0,Strategy,0.16,9.6
Destruction Derby 64,1999.0,Racing,0.16,9.6
Buck Bumble,1998.0,Action,0.16,9.6
California Speed,1999.0,Misc,0.16,9.6
Wonder Project J2: Koruro no Mori no Josette,1996.0,Simulation,0.16,9.6
Culdcept SAGA,2006.0,Role-Playing,0.16,9.6
Take A Break's: Puzzle Master,2009.0,Puzzle,0.16,9.6
Dragon Ball: Origins 2,2010.0,Action,0.16,9.6
Minna no DS Seminar: Kanpeki Kanji Ryoku,2006.0,Misc,0.16,9.6
Innocent Life: A Futuristic Harvest Moon,2006.0,Simulation,0.16,9.6
Macross Ace Frontier,2008.0,Simulation,0.16,9.6
Black & Bruised,2003.0,Fighting,0.21000000000000002,12.600000000000001
Sherlock Holmes vs. Jack the Ripper,2009.0,Adventure,0.16,9.6
.hack//G.U. Vol.2//Reminisce (jp sales),2006.0,Role-Playing,0.16,9.6
Scripps Spelling Bee,2010.0,Simulation,0.16,9.6
Ener-G Horse Riders,2008.0,Sports,0.16,9.6
Time Hollow,2008.0,Adventure,0.16,9.6
